gene_id	go_id	Evidence	Ontology
CALMACT00000031815	GO:0005524	IEA	MF
CALMACT00000031815	GO:0009058	IEA	BP
CALMACT00000031815	GO:0016874	IEA	MF
CALMACT00000007677	GO:0042302	IEA	MF
CALMACT00000009851	GO:0005515	IEA	MF
CALMACT00000020178	GO:0004222	IEA	MF
CALMACT00000020178	GO:0006508	IEA	BP
CALMACT00000020178	GO:0004222	IEA	MF
CALMACT00000020178	GO:0006508	IEA	BP
CALMACT00000020178	GO:0008270	IEA	MF
CALMACT00000020178	GO:0004222	IEA	MF
CALMACT00000020178	GO:0031012	IEA	CC
CALMACT00000012961	GO:0005525	IEA	MF
CALMACT00000012961	GO:0007264	IEA	BP
CALMACT00000024964	GO:0004576	IEA	MF
CALMACT00000024964	GO:0006486	IEA	BP
CALMACT00000024964	GO:0016020	IEA	CC
CALMACT00000012681	GO:0005524	IEA	MF
CALMACT00000012681	GO:0006810	IEA	BP
CALMACT00000012681	GO:0016021	IEA	CC
CALMACT00000012681	GO:0042626	IEA	MF
CALMACT00000012681	GO:0055085	IEA	BP
CALMACT00000012681	GO:0005524	IEA	MF
CALMACT00000012681	GO:0016887	IEA	MF
CALMACT00000007307	GO:0004672	IEA	MF
CALMACT00000007307	GO:0005524	IEA	MF
CALMACT00000007307	GO:0006468	IEA	BP
CALMACT00000007307	GO:0016772	IEA	MF
CALMACT00000009838	GO:0006810	IEA	BP
CALMACT00000009838	GO:0016020	IEA	CC
CALMACT00000009838	GO:0055085	IEA	BP
CALMACT00000022255	GO:0003676	IEA	MF
CALMACT00000022255	GO:0005524	IEA	MF
CALMACT00000033439	GO:0016021	IEA	CC
CALMACT00000033439	GO:0022857	IEA	MF
CALMACT00000033439	GO:0055085	IEA	BP
CALMACT00000016857	GO:0003700	IEA	MF
CALMACT00000016857	GO:0006355	IEA	BP
CALMACT00000028185	GO:0005216	IEA	MF
CALMACT00000028185	GO:0006811	IEA	BP
CALMACT00000028185	GO:0016020	IEA	CC
CALMACT00000028185	GO:0055085	IEA	BP
CALMACT00000028185	GO:0005515	IEA	MF
CALMACT00000015919	GO:0004842	IEA	MF
CALMACT00000017500	GO:0006813	IEA	BP
CALMACT00000017500	GO:0015269	IEA	MF
CALMACT00000017500	GO:0016020	IEA	CC
CALMACT00000005998	GO:0006511	IEA	BP
CALMACT00000024922	GO:0046872	IEA	MF
CALMACT00000014147	GO:0005515	IEA	MF
CALMACT00000016672	GO:0005515	IEA	MF
CALMACT00000033532	GO:0016972	IEA	MF
CALMACT00000033532	GO:0055114	IEA	BP
CALMACT00000033532	GO:0045454	IEA	BP
CALMACT00000026858	GO:0003824	IEA	MF
CALMACT00000026858	GO:0004252	IEA	MF
CALMACT00000026858	GO:0006508	IEA	BP
CALMACT00000000301	GO:0005506	IEA	MF
CALMACT00000000301	GO:0016705	IEA	MF
CALMACT00000000301	GO:0020037	IEA	MF
CALMACT00000000301	GO:0055114	IEA	BP
CALMACT00000018967	GO:0008152	IEA	BP
CALMACT00000018967	GO:0070569	IEA	MF
CALMACT00000021234	GO:0004222	IEA	MF
CALMACT00000021234	GO:0006508	IEA	BP
CALMACT00000021234	GO:0006508	IEA	BP
CALMACT00000034596	GO:0045454	IEA	BP
CALMACT00000000806	GO:0005509	IEA	MF
CALMACT00000000806	GO:0007156	IEA	BP
CALMACT00000000806	GO:0016020	IEA	CC
CALMACT00000000806	GO:0005509	IEA	MF
CALMACT00000000806	GO:0016020	IEA	CC
CALMACT00000004340	GO:0006351	IEA	BP
CALMACT00000004340	GO:0046983	IEA	MF
CALMACT00000007343	GO:0016021	IEA	CC
CALMACT00000007343	GO:0055085	IEA	BP
CALMACT00000017410	GO:0005515	IEA	MF
CALMACT00000015414	GO:0005515	IEA	MF
CALMACT00000034455	GO:0005737	IEA	CC
CALMACT00000034455	GO:0045893	IEA	BP
CALMACT00000024462	GO:0004788	IEA	MF
CALMACT00000024462	GO:0005524	IEA	MF
CALMACT00000024462	GO:0009229	IEA	BP
CALMACT00000024462	GO:0005515	IEA	MF
CALMACT00000024462	GO:0005634	IEA	CC
CALMACT00000024462	GO:0006511	IEA	BP
CALMACT00000024462	GO:0007275	IEA	BP
CALMACT00000024462	GO:0009229	IEA	BP
CALMACT00000024462	GO:0030975	IEA	MF
CALMACT00000032973	GO:0005515	IEA	MF
CALMACT00000032973	GO:0005622	IEA	CC
CALMACT00000032973	GO:0006355	IEA	BP
CALMACT00000021421	GO:0005488	IEA	MF
CALMACT00000023889	GO:0016020	IEA	CC
CALMACT00000023889	GO:0030001	IEA	BP
CALMACT00000023889	GO:0046873	IEA	MF
CALMACT00000023889	GO:0055085	IEA	BP
CALMACT00000029955	GO:0005509	IEA	MF
CALMACT00000029597	GO:0000154	IEA	BP
CALMACT00000029597	GO:0000179	IEA	MF
CALMACT00000029597	GO:0008649	IEA	MF
CALMACT00000024344	GO:0005524	IEA	MF
CALMACT00000024344	GO:0006457	IEA	BP
CALMACT00000024344	GO:0006950	IEA	BP
CALMACT00000024344	GO:0051082	IEA	MF
CALMACT00000032673	GO:0016021	IEA	CC
CALMACT00000000916	GO:0003700	IEA	MF
CALMACT00000000916	GO:0003707	IEA	MF
CALMACT00000000916	GO:0003700	IEA	MF
CALMACT00000000916	GO:0003707	IEA	MF
CALMACT00000000916	GO:0005634	IEA	CC
CALMACT00000000916	GO:0006355	IEA	BP
CALMACT00000000916	GO:0043401	IEA	BP
CALMACT00000000067	GO:0004672	IEA	MF
CALMACT00000000067	GO:0005524	IEA	MF
CALMACT00000000067	GO:0006468	IEA	BP
CALMACT00000000067	GO:0016772	IEA	MF
CALMACT00000005353	GO:0046872	IEA	MF
CALMACT00000028952	GO:0005509	IEA	MF
CALMACT00000010900	GO:0008121	IEA	MF
CALMACT00000010900	GO:0055114	IEA	BP
CALMACT00000010900	GO:0016491	IEA	MF
CALMACT00000010900	GO:0051537	IEA	MF
CALMACT00000010900	GO:0055114	IEA	BP
CALMACT00000034163	GO:0005515	IEA	MF
CALMACT00000006848	GO:0045454	IEA	BP
CALMACT00000034301	GO:0005515	IEA	MF
CALMACT00000021735	GO:0005515	IEA	MF
CALMACT00000029382	GO:0004748	IEA	MF
CALMACT00000029382	GO:0005524	IEA	MF
CALMACT00000029382	GO:0006260	IEA	BP
CALMACT00000029382	GO:0055114	IEA	BP
CALMACT00000029382	GO:0006260	IEA	BP
CALMACT00000029382	GO:0055114	IEA	BP
CALMACT00000031855	GO:0004096	IEA	MF
CALMACT00000031855	GO:0006979	IEA	BP
CALMACT00000031855	GO:0020037	IEA	MF
CALMACT00000031855	GO:0055114	IEA	BP
CALMACT00000031855	GO:0004096	IEA	MF
CALMACT00000031855	GO:0020037	IEA	MF
CALMACT00000031855	GO:0055114	IEA	BP
CALMACT00000031855	GO:0020037	IEA	MF
CALMACT00000031855	GO:0055114	IEA	BP
CALMACT00000014572	GO:0004659	IEA	MF
CALMACT00000014572	GO:0016021	IEA	CC
CALMACT00000020167	GO:0007165	IEA	BP
CALMACT00000020167	GO:0008093	IEA	MF
CALMACT00000020167	GO:0017124	IEA	MF
CALMACT00000020167	GO:0046847	IEA	BP
CALMACT00000002950	GO:0001522	IEA	BP
CALMACT00000002950	GO:0042254	IEA	BP
CALMACT00000031489	GO:0005643	IEA	CC
CALMACT00000031489	GO:0006810	IEA	BP
CALMACT00000019313	GO:0005488	IEA	MF
CALMACT00000009456	GO:0006629	IEA	BP
CALMACT00000003561	GO:0003824	IEA	MF
CALMACT00000003561	GO:0008152	IEA	BP
CALMACT00000003561	GO:0004590	IEA	MF
CALMACT00000003561	GO:0006207	IEA	BP
CALMACT00000017745	GO:0003824	IEA	MF
CALMACT00000017745	GO:0005524	IEA	MF
CALMACT00000017745	GO:0004674	IEA	MF
CALMACT00000017745	GO:0005524	IEA	MF
CALMACT00000017745	GO:0006468	IEA	BP
CALMACT00000017745	GO:0016772	IEA	MF
CALMACT00000012377	GO:0005488	IEA	MF
CALMACT00000012854	GO:0006388	IEA	BP
CALMACT00000012854	GO:0016772	IEA	MF
CALMACT00000003755	GO:0003676	IEA	MF
CALMACT00000003755	GO:0015074	IEA	BP
CALMACT00000002010	GO:0016020	IEA	CC
CALMACT00000014632	GO:0004616	IEA	MF
CALMACT00000014632	GO:0006098	IEA	BP
CALMACT00000014632	GO:0050661	IEA	MF
CALMACT00000014632	GO:0055114	IEA	BP
CALMACT00000014632	GO:0004616	IEA	MF
CALMACT00000014632	GO:0006098	IEA	BP
CALMACT00000014632	GO:0055114	IEA	BP
CALMACT00000014632	GO:0055114	IEA	BP
CALMACT00000005988	GO:0005515	IEA	MF
CALMACT00000028215	GO:0005515	IEA	MF
CALMACT00000010246	GO:0005525	IEA	MF
CALMACT00000010246	GO:0007264	IEA	BP
CALMACT00000027248	GO:0005515	IEA	MF
CALMACT00000005590	GO:0004930	IEA	MF
CALMACT00000005590	GO:0007186	IEA	BP
CALMACT00000005590	GO:0016021	IEA	CC
CALMACT00000022569	GO:0005506	IEA	MF
CALMACT00000022569	GO:0016705	IEA	MF
CALMACT00000022569	GO:0020037	IEA	MF
CALMACT00000022569	GO:0055114	IEA	BP
CALMACT00000004823	GO:0016787	IEA	MF
CALMACT00000011803	GO:0005673	IEA	CC
CALMACT00000011803	GO:0006367	IEA	BP
CALMACT00000017577	GO:0003735	IEA	MF
CALMACT00000017577	GO:0005622	IEA	CC
CALMACT00000017577	GO:0005840	IEA	CC
CALMACT00000017577	GO:0006412	IEA	BP
CALMACT00000034374	GO:0005509	IEA	MF
CALMACT00000034374	GO:0005515	IEA	MF
CALMACT00000029043	GO:0005515	IEA	MF
CALMACT00000029043	GO:0008270	IEA	MF
CALMACT00000029043	GO:0008270	IEA	MF
CALMACT00000023817	GO:0080019	IEA	MF
CALMACT00000000580	GO:0005085	IEA	MF
CALMACT00000000580	GO:0007264	IEA	BP
CALMACT00000015703	GO:0004930	IEA	MF
CALMACT00000015703	GO:0007186	IEA	BP
CALMACT00000015703	GO:0016021	IEA	CC
CALMACT00000029530	GO:0003676	IEA	MF
CALMACT00000017755	GO:0005515	IEA	MF
CALMACT00000017755	GO:0008270	IEA	MF
CALMACT00000009443	GO:0055085	IEA	BP
CALMACT00000024452	GO:0004553	IEA	MF
CALMACT00000024452	GO:0005975	IEA	BP
CALMACT00000032826	GO:0005921	IEA	CC
CALMACT00000026662	GO:0016209	IEA	MF
CALMACT00000026662	GO:0016491	IEA	MF
CALMACT00000026662	GO:0055114	IEA	BP
CALMACT00000026662	GO:0051920	IEA	MF
CALMACT00000026662	GO:0055114	IEA	BP
CALMACT00000005715	GO:0005515	IEA	MF
CALMACT00000024904	GO:0016021	IEA	CC
CALMACT00000024904	GO:0022857	IEA	MF
CALMACT00000024904	GO:0055085	IEA	BP
CALMACT00000021488	GO:0046872	IEA	MF
CALMACT00000023253	GO:0016772	IEA	MF
CALMACT00000001154	GO:0004252	IEA	MF
CALMACT00000001154	GO:0006508	IEA	BP
CALMACT00000012177	GO:0003676	IEA	MF
CALMACT00000012177	GO:0008270	IEA	MF
CALMACT00000012177	GO:0005634	IEA	CC
CALMACT00000012177	GO:0008270	IEA	MF
CALMACT00000021152	GO:0005975	IEA	BP
CALMACT00000021152	GO:0016020	IEA	CC
CALMACT00000021152	GO:0016758	IEA	MF
CALMACT00000032334	GO:0005488	IEA	MF
CALMACT00000034670	GO:0005737	IEA	CC
CALMACT00000034670	GO:0008033	IEA	BP
CALMACT00000034670	GO:0016740	IEA	MF
CALMACT00000011482	GO:0016021	IEA	CC
CALMACT00000011482	GO:0022857	IEA	MF
CALMACT00000011482	GO:0055085	IEA	BP
CALMACT00000000676	GO:0000271	IEA	BP
CALMACT00000000676	GO:0006810	IEA	BP
CALMACT00000000676	GO:0016021	IEA	CC
CALMACT00000026335	GO:0008168	IEA	MF
CALMACT00000015228	GO:0006813	IEA	BP
CALMACT00000015228	GO:0015269	IEA	MF
CALMACT00000015228	GO:0016020	IEA	CC
CALMACT00000034073	GO:0005634	IEA	CC
CALMACT00000016083	GO:0006351	IEA	BP
CALMACT00000016083	GO:0046983	IEA	MF
CALMACT00000021825	GO:0004345	IEA	MF
CALMACT00000021825	GO:0006006	IEA	BP
CALMACT00000021825	GO:0050661	IEA	MF
CALMACT00000021825	GO:0055114	IEA	BP
CALMACT00000021825	GO:0004345	IEA	MF
CALMACT00000021825	GO:0006006	IEA	BP
CALMACT00000021825	GO:0055114	IEA	BP
CALMACT00000002604	GO:0005634	IEA	CC
CALMACT00000002604	GO:0006355	IEA	BP
CALMACT00000002604	GO:0008270	IEA	MF
CALMACT00000002604	GO:0032786	IEA	BP
CALMACT00000006530	GO:0004843	IEA	MF
CALMACT00000006530	GO:0005622	IEA	CC
CALMACT00000006530	GO:0006511	IEA	BP
CALMACT00000000089	GO:0005488	IEA	MF
CALMACT00000000089	GO:0006886	IEA	BP
CALMACT00000000089	GO:0008536	IEA	MF
CALMACT00000020367	GO:0003735	IEA	MF
CALMACT00000020367	GO:0005622	IEA	CC
CALMACT00000020367	GO:0005840	IEA	CC
CALMACT00000020367	GO:0006412	IEA	BP
CALMACT00000020367	GO:0006412	IEA	BP
CALMACT00000030710	GO:0005515	IEA	MF
CALMACT00000029774	GO:0004672	IEA	MF
CALMACT00000029774	GO:0005524	IEA	MF
CALMACT00000029774	GO:0006468	IEA	BP
CALMACT00000029774	GO:0016772	IEA	MF
CALMACT00000021693	GO:0016021	IEA	CC
CALMACT00000021693	GO:0022857	IEA	MF
CALMACT00000021693	GO:0055085	IEA	BP
CALMACT00000005991	GO:0005515	IEA	MF
CALMACT00000019467	GO:0003824	IEA	MF
CALMACT00000019467	GO:0008152	IEA	BP
CALMACT00000031119	GO:0003777	IEA	MF
CALMACT00000031119	GO:0005524	IEA	MF
CALMACT00000031119	GO:0007018	IEA	BP
CALMACT00000031119	GO:0008017	IEA	MF
CALMACT00000031681	GO:0003735	IEA	MF
CALMACT00000031681	GO:0005622	IEA	CC
CALMACT00000031681	GO:0005840	IEA	CC
CALMACT00000031681	GO:0006412	IEA	BP
CALMACT00000004514	GO:0005515	IEA	MF
CALMACT00000005925	GO:0005741	IEA	CC
CALMACT00000005925	GO:0055085	IEA	BP
CALMACT00000027457	GO:0005096	IEA	MF
CALMACT00000027457	GO:0051056	IEA	BP
CALMACT00000027457	GO:0005488	IEA	MF
CALMACT00000026589	GO:0005488	IEA	MF
CALMACT00000029411	GO:0016021	IEA	CC
CALMACT00000029411	GO:0055085	IEA	BP
CALMACT00000016325	GO:0001522	IEA	BP
CALMACT00000016325	GO:0003723	IEA	MF
CALMACT00000016325	GO:0009451	IEA	BP
CALMACT00000016325	GO:0009982	IEA	MF
CALMACT00000016325	GO:0005515	IEA	MF
CALMACT00000016325	GO:0006886	IEA	BP
CALMACT00000016325	GO:0016192	IEA	BP
CALMACT00000016325	GO:0030131	IEA	CC
CALMACT00000016325	GO:0006810	IEA	BP
CALMACT00000002180	GO:0003333	IEA	BP
CALMACT00000002180	GO:0015171	IEA	MF
CALMACT00000002180	GO:0016020	IEA	CC
CALMACT00000020511	GO:0004601	IEA	MF
CALMACT00000020511	GO:0006979	IEA	BP
CALMACT00000020511	GO:0020037	IEA	MF
CALMACT00000020511	GO:0055114	IEA	BP
CALMACT00000006041	GO:0016021	IEA	CC
CALMACT00000013277	GO:0005488	IEA	MF
CALMACT00000013277	GO:0005515	IEA	MF
CALMACT00000030730	GO:0004672	IEA	MF
CALMACT00000030730	GO:0005524	IEA	MF
CALMACT00000030730	GO:0006468	IEA	BP
CALMACT00000030730	GO:0016772	IEA	MF
CALMACT00000011670	GO:0003735	IEA	MF
CALMACT00000011670	GO:0005622	IEA	CC
CALMACT00000011670	GO:0005840	IEA	CC
CALMACT00000011670	GO:0006412	IEA	BP
CALMACT00000011670	GO:0003735	IEA	MF
CALMACT00000011670	GO:0005840	IEA	CC
CALMACT00000011670	GO:0006412	IEA	BP
CALMACT00000030621	GO:0003677	IEA	MF
CALMACT00000006403	GO:0016614	IEA	MF
CALMACT00000006403	GO:0050660	IEA	MF
CALMACT00000006403	GO:0055114	IEA	BP
CALMACT00000029299	GO:0016491	IEA	MF
CALMACT00000030808	GO:0031966	IEA	CC
CALMACT00000029740	GO:0004129	IEA	MF
CALMACT00000029740	GO:0005743	IEA	CC
CALMACT00000029740	GO:0005751	IEA	CC
CALMACT00000032886	GO:0005215	IEA	MF
CALMACT00000032886	GO:0006810	IEA	BP
CALMACT00000032886	GO:0016020	IEA	CC
CALMACT00000032886	GO:0055085	IEA	BP
CALMACT00000023103	GO:0035091	IEA	MF
CALMACT00000002843	GO:0003676	IEA	MF
CALMACT00000033076	GO:0003676	IEA	MF
CALMACT00000033076	GO:0005524	IEA	MF
CALMACT00000023774	GO:0006486	IEA	BP
CALMACT00000023774	GO:0008378	IEA	MF
CALMACT00000023774	GO:0016020	IEA	CC
CALMACT00000005684	GO:0035091	IEA	MF
CALMACT00000005684	GO:0038032	IEA	BP
CALMACT00000001454	GO:0000166	IEA	MF
CALMACT00000001454	GO:0004812	IEA	MF
CALMACT00000001454	GO:0005524	IEA	MF
CALMACT00000001454	GO:0006418	IEA	BP
CALMACT00000001454	GO:0000166	IEA	MF
CALMACT00000001454	GO:0006418	IEA	BP
CALMACT00000021775	GO:0003824	IEA	MF
CALMACT00000021775	GO:0008152	IEA	BP
CALMACT00000021775	GO:0008152	IEA	BP
CALMACT00000021775	GO:0008484	IEA	MF
CALMACT00000017570	GO:0046872	IEA	MF
CALMACT00000000402	GO:0004842	IEA	MF
CALMACT00000000402	GO:0016567	IEA	BP
CALMACT00000031726	GO:0003700	IEA	MF
CALMACT00000031726	GO:0006355	IEA	BP
CALMACT00000031726	GO:0005669	IEA	CC
CALMACT00000031726	GO:0006352	IEA	BP
CALMACT00000031726	GO:0046982	IEA	MF
CALMACT00000016254	GO:0003824	IEA	MF
CALMACT00000016254	GO:0004540	IEA	MF
CALMACT00000016254	GO:0008033	IEA	BP
CALMACT00000024722	GO:0003676	IEA	MF
CALMACT00000022389	GO:0005086	IEA	MF
CALMACT00000022389	GO:0032012	IEA	BP
CALMACT00000001795	GO:0005096	IEA	MF
CALMACT00000001795	GO:0005622	IEA	CC
CALMACT00000001795	GO:0051056	IEA	BP
CALMACT00000001795	GO:0005515	IEA	MF
CALMACT00000001795	GO:0005622	IEA	CC
CALMACT00000001795	GO:0007165	IEA	BP
CALMACT00000013406	GO:0004725	IEA	MF
CALMACT00000013406	GO:0006470	IEA	BP
CALMACT00000013406	GO:0005515	IEA	MF
CALMACT00000034385	GO:0020037	IEA	MF
CALMACT00000018415	GO:0008152	IEA	BP
CALMACT00000018415	GO:0016758	IEA	MF
CALMACT00000030900	GO:0003824	IEA	MF
CALMACT00000030900	GO:0004252	IEA	MF
CALMACT00000030900	GO:0006508	IEA	BP
CALMACT00000030142	GO:0005549	IEA	MF
CALMACT00000007970	GO:0005634	IEA	CC
CALMACT00000007970	GO:0008270	IEA	MF
CALMACT00000022163	GO:0004930	IEA	MF
CALMACT00000022163	GO:0007186	IEA	BP
CALMACT00000022163	GO:0016021	IEA	CC
CALMACT00000011597	GO:0004591	IEA	MF
CALMACT00000011597	GO:0006099	IEA	BP
CALMACT00000011597	GO:0030976	IEA	MF
CALMACT00000011597	GO:0055114	IEA	BP
CALMACT00000011597	GO:0008152	IEA	BP
CALMACT00000011597	GO:0016624	IEA	MF
CALMACT00000034094	GO:0005515	IEA	MF
CALMACT00000022165	GO:0005509	IEA	MF
CALMACT00000022165	GO:0007156	IEA	BP
CALMACT00000022165	GO:0016020	IEA	CC
CALMACT00000022165	GO:0005509	IEA	MF
CALMACT00000022165	GO:0016020	IEA	CC
CALMACT00000010059	GO:0004984	IEA	MF
CALMACT00000010059	GO:0005549	IEA	MF
CALMACT00000010059	GO:0007608	IEA	BP
CALMACT00000010059	GO:0016020	IEA	CC
CALMACT00000030825	GO:0008152	IEA	BP
CALMACT00000030825	GO:0016491	IEA	MF
CALMACT00000030825	GO:0055114	IEA	BP
CALMACT00000003100	GO:0003824	IEA	MF
CALMACT00000003100	GO:0008152	IEA	BP
CALMACT00000003100	GO:0008152	IEA	BP
CALMACT00000003100	GO:0008484	IEA	MF
CALMACT00000001768	GO:0005506	IEA	MF
CALMACT00000001768	GO:0016705	IEA	MF
CALMACT00000001768	GO:0020037	IEA	MF
CALMACT00000001768	GO:0055114	IEA	BP
CALMACT00000007535	GO:0005515	IEA	MF
CALMACT00000017866	GO:0042302	IEA	MF
CALMACT00000000890	GO:0006511	IEA	BP
CALMACT00000000890	GO:0036459	IEA	MF
CALMACT00000003930	GO:0003723	IEA	MF
CALMACT00000003930	GO:0003743	IEA	MF
CALMACT00000003930	GO:0006413	IEA	BP
CALMACT00000024104	GO:0005515	IEA	MF
CALMACT00000016993	GO:0003997	IEA	MF
CALMACT00000016993	GO:0005777	IEA	CC
CALMACT00000016993	GO:0006635	IEA	BP
CALMACT00000016993	GO:0055114	IEA	BP
CALMACT00000016993	GO:0016627	IEA	MF
CALMACT00000016993	GO:0055114	IEA	BP
CALMACT00000028381	GO:0005515	IEA	MF
CALMACT00000028078	GO:0016881	IEA	MF
CALMACT00000019749	GO:0005524	IEA	MF
CALMACT00000017390	GO:0003824	IEA	MF
CALMACT00000017390	GO:0004252	IEA	MF
CALMACT00000017390	GO:0006508	IEA	BP
CALMACT00000009176	GO:0004601	IEA	MF
CALMACT00000009176	GO:0006979	IEA	BP
CALMACT00000009176	GO:0020037	IEA	MF
CALMACT00000009176	GO:0055114	IEA	BP
CALMACT00000009176	GO:0005509	IEA	MF
CALMACT00000009176	GO:0016491	IEA	MF
CALMACT00000009176	GO:0055114	IEA	BP
CALMACT00000015008	GO:0008152	IEA	BP
CALMACT00000015008	GO:0016491	IEA	MF
CALMACT00000004276	GO:0003700	IEA	MF
CALMACT00000004276	GO:0005634	IEA	CC
CALMACT00000004276	GO:0006355	IEA	BP
CALMACT00000004276	GO:0003700	IEA	MF
CALMACT00000004276	GO:0006355	IEA	BP
CALMACT00000028102	GO:0005515	IEA	MF
CALMACT00000023207	GO:0016021	IEA	CC
CALMACT00000023207	GO:0022857	IEA	MF
CALMACT00000023207	GO:0055085	IEA	BP
CALMACT00000031178	GO:0038032	IEA	BP
CALMACT00000008703	GO:0005488	IEA	MF
CALMACT00000023233	GO:0042302	IEA	MF
CALMACT00000010150	GO:0016021	IEA	CC
CALMACT00000010150	GO:0055085	IEA	BP
CALMACT00000019973	GO:0004862	IEA	MF
CALMACT00000019973	GO:0006469	IEA	BP
CALMACT00000013622	GO:0003779	IEA	MF
CALMACT00000013622	GO:0008290	IEA	CC
CALMACT00000013622	GO:0030036	IEA	BP
CALMACT00000013622	GO:0071203	IEA	CC
CALMACT00000018222	GO:0042302	IEA	MF
CALMACT00000032037	GO:0003678	IEA	MF
CALMACT00000032037	GO:0005524	IEA	MF
CALMACT00000031709	GO:0005515	IEA	MF
CALMACT00000027932	GO:0009058	IEA	BP
CALMACT00000027932	GO:0030170	IEA	MF
CALMACT00000015554	GO:0003840	IEA	MF
CALMACT00000015554	GO:0006749	IEA	BP
CALMACT00000015399	GO:0004553	IEA	MF
CALMACT00000015399	GO:0005975	IEA	BP
CALMACT00000016653	GO:0003857	IEA	MF
CALMACT00000016653	GO:0006631	IEA	BP
CALMACT00000016653	GO:0016491	IEA	MF
CALMACT00000016653	GO:0055114	IEA	BP
CALMACT00000016653	GO:0003857	IEA	MF
CALMACT00000016653	GO:0006631	IEA	BP
CALMACT00000016653	GO:0055114	IEA	BP
CALMACT00000016653	GO:0070403	IEA	MF
CALMACT00000016653	GO:0055114	IEA	BP
CALMACT00000027025	GO:0003735	IEA	MF
CALMACT00000027025	GO:0005622	IEA	CC
CALMACT00000027025	GO:0005840	IEA	CC
CALMACT00000027025	GO:0006412	IEA	BP
CALMACT00000010414	GO:0008270	IEA	MF
CALMACT00000002773	GO:0005515	IEA	MF
CALMACT00000023737	GO:0003677	IEA	MF
CALMACT00000023737	GO:0003677	IEA	MF
CALMACT00000023737	GO:0005634	IEA	CC
CALMACT00000023737	GO:0005515	IEA	MF
CALMACT00000020521	GO:0016021	IEA	CC
CALMACT00000020521	GO:0022857	IEA	MF
CALMACT00000020521	GO:0055085	IEA	BP
CALMACT00000022129	GO:0005216	IEA	MF
CALMACT00000022129	GO:0006811	IEA	BP
CALMACT00000022129	GO:0016020	IEA	CC
CALMACT00000022129	GO:0055085	IEA	BP
CALMACT00000012544	GO:0005525	IEA	MF
CALMACT00000012544	GO:0007264	IEA	BP
CALMACT00000002041	GO:0005515	IEA	MF
CALMACT00000001645	GO:0005634	IEA	CC
CALMACT00000001645	GO:0008270	IEA	MF
CALMACT00000001645	GO:0046872	IEA	MF
CALMACT00000023807	GO:0003676	IEA	MF
CALMACT00000023807	GO:0003677	IEA	MF
CALMACT00000026064	GO:0042302	IEA	MF
CALMACT00000001710	GO:0005506	IEA	MF
CALMACT00000001710	GO:0016705	IEA	MF
CALMACT00000001710	GO:0020037	IEA	MF
CALMACT00000001710	GO:0055114	IEA	BP
CALMACT00000000025	GO:0009055	IEA	MF
CALMACT00000000025	GO:0016020	IEA	CC
CALMACT00000000025	GO:0016491	IEA	MF
CALMACT00000000025	GO:0016020	IEA	CC
CALMACT00000000025	GO:0022904	IEA	BP
CALMACT00000006397	GO:0016021	IEA	CC
CALMACT00000006397	GO:0022857	IEA	MF
CALMACT00000006397	GO:0055085	IEA	BP
CALMACT00000009791	GO:0005509	IEA	MF
CALMACT00000009791	GO:0007156	IEA	BP
CALMACT00000009791	GO:0016020	IEA	CC
CALMACT00000009791	GO:0005509	IEA	MF
CALMACT00000009791	GO:0016020	IEA	CC
CALMACT00000000474	GO:0003824	IEA	MF
CALMACT00000000474	GO:0004573	IEA	MF
CALMACT00000000474	GO:0009311	IEA	BP
CALMACT00000022041	GO:0003677	IEA	MF
CALMACT00000022041	GO:0003677	IEA	MF
CALMACT00000022041	GO:0006310	IEA	BP
CALMACT00000022041	GO:0015074	IEA	BP
CALMACT00000029634	GO:0005515	IEA	MF
CALMACT00000015838	GO:0046872	IEA	MF
CALMACT00000002738	GO:0004408	IEA	MF
CALMACT00000002738	GO:0005739	IEA	CC
CALMACT00000027217	GO:0003677	IEA	MF
CALMACT00000027217	GO:0005634	IEA	CC
CALMACT00000027217	GO:0006302	IEA	BP
CALMACT00000027217	GO:0006310	IEA	BP
CALMACT00000013750	GO:0005509	IEA	MF
CALMACT00000034764	GO:0005515	IEA	MF
CALMACT00000005804	GO:0005515	IEA	MF
CALMACT00000030599	GO:0005515	IEA	MF
CALMACT00000030599	GO:0008270	IEA	MF
CALMACT00000009071	GO:0003676	IEA	MF
CALMACT00000009071	GO:0003677	IEA	MF
CALMACT00000025046	GO:0005509	IEA	MF
CALMACT00000025046	GO:0005578	IEA	CC
CALMACT00000025046	GO:0007165	IEA	BP
CALMACT00000025046	GO:0005515	IEA	MF
CALMACT00000033762	GO:0005198	IEA	MF
CALMACT00000033762	GO:0007155	IEA	BP
CALMACT00000033762	GO:0015629	IEA	CC
CALMACT00000009498	GO:0005488	IEA	MF
CALMACT00000021948	GO:0016021	IEA	CC
CALMACT00000021948	GO:0022857	IEA	MF
CALMACT00000021948	GO:0055085	IEA	BP
CALMACT00000016269	GO:0003824	IEA	MF
CALMACT00000016269	GO:0008152	IEA	BP
CALMACT00000020060	GO:0080019	IEA	MF
CALMACT00000001775	GO:0003677	IEA	MF
CALMACT00000001775	GO:0046982	IEA	MF
CALMACT00000022375	GO:0004553	IEA	MF
CALMACT00000022375	GO:0005975	IEA	BP
CALMACT00000013628	GO:0046872	IEA	MF
CALMACT00000006624	GO:0005179	IEA	MF
CALMACT00000006624	GO:0005576	IEA	CC
CALMACT00000020872	GO:0016538	IEA	MF
